"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","normalized_z"
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.143206046,0.866868344,0.669457412,0.98967646,1,0.459866552,0.395623329,0.996989179,0.583333333,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.181474669,0.012975379,0.928033354,0.995995084,1,0.006040815,0.546396938,0.998287802,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.320243139,0.858187323,0.702684022,0.876019955,1,0.826176654,0.707582878,0.985616841,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122118671,0,0,0.215762805,0,0,0,0.960319862,0,6.28112242540002e-06
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.340392935,0,0,0.972519586,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.102721063,0,0,0.992353777,0,0.104270216,0.407189216,0.824528886,0.416666667,0
0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.467364383,0.672257832,0.188165226,0.990531206,1,0.346123427,0.111613894,0.996332495,0.583333333,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.049363075,0,0,0.999464925,0,0,0,1,0,0
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.343210822,0,0,0.993691697,0,0,0,1,0,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.201560887,0.224622124,0.464914184,0.589484474,1,0.107997895,0.275322366,0.921856057,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.469018799,0.051352989,0.094368126,0.825701913,1,0.024047724,0.055989732,0.960730127,0.583333333,0
0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.265451463,0.236336105,0.026532408,0.998178717,1,0.113833054,0.015743157,0.998614836,0.583333333,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.238552078,0.187024724,0.625230518,0.99703733,1,0.08940743,0.369677852,0.998522518,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.136831173,0.433910579,0.618116397,0.99555917,1,0.382153902,0.62333732,0.998666742,1,0
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.347083876,0,0,0.999164473,0,0,0,1,0,0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.286572299,0,0,0.981862503,0,0.089246166,0.149970668,0.999999999,0.416666667,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.179696589,0.55690347,0.276034225,0.997439966,1,0.281705209,0.163674651,0.998598623,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.834230132,0.480922948,0.031635115,0.962129568,1,0.240457576,0.018770827,0.988960039,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.335024393,0.474796939,0.85876433,0.795732751,1,0.237172203,0.506176092,0.966581099,0.583333333,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201830525,0,0,0.604098536,0,0.073917038,0.136304578,0.974761278,0.416666667,0
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.31288653,0,0,0.997125955,0,0,0,1,0,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.28363748,0.605448823,0.022217966,0.757519015,1,0.308548195,0.013183195,0.955531314,0.583333333,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.337246719,0.670499781,0.526723823,0.987829334,1,0.345125163,0.31175335,0.996162476,0.583333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134737862,0,0,0.800868423,0,0,0,0.999990897,0,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.27734922,0.510888437,0.954713029,0.807575536,1,0.256614278,0.561851682,0.969301056,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.34133932,0.641339727,0.240731789,0.777156883,1,0.328642397,0.142765626,0.961091324,0.583333333,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.215106163,0.407526378,0.40173397,0.952357044,1,0.201485463,0.238024831,0.988124414,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.316596856,0.238173011,0.962965042,0.959957245,1,0.114749945,0.566627536,0.990670311,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.490693971,0.187806041,0.072341475,0.968068317,1,0.08979162,0.042922481,0.989356479,0.583333333,0
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.153810377,0.186413285,0.213244924,0.998389043,1,0.089106825,0.126478874,0.998832027,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.136553876,0.08288603,0.043547728,0.663883191,1,0.039000646,0.025839022,0.928817673,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.125530052,0.988247085,0.929149802,0.97503256,1,0.534143684,0.547044078,0.994858947,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.127285028,0.519246316,0.31606982,0.925094253,1,0.261146286,0.187373583,0.983580614,0.583333333,0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.190057051,0,0,0.997616192,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.15346473,0,0,0.999192905,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.158044971,0,0,0.999977731,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.079935841,0,0,0.993780903,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.437247182,0,0,0.231900741,0,0,0,0.964611223,0,4.43455887211286e-06
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.658141677,0.084821464,0.016333313,0.615303974,1,0.039923084,0.009691519,0.917832952,0.583333333,5.28849408709675e-10
0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.124668482,0.439669534,0.116635782,0.998404538,1,0.218448301,0.069198467,0.998871714,0.583333333,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.102811165,0,0,0.999296415,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.053266901,0,0,0.998753225,0,0,0,1,0,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.290577301,0.321570845,0.692025883,0.967816395,1,0.156914198,0.408847141,0.991648333,0.583333333,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.206529249,0.379366269,0.628445915,0.99174942,1,0.186757357,0.371565487,0.996977127,0.583333333,0
0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.26780599,0.631058384,0.863362464,0.998502546,1,0.322864477,0.508850116,0.99930134,0.583333333,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.236771856,0.115905081,0.590099993,0.876766191,1,0.054811844,0.349040803,0.974194431,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.626995732,0.693510576,0.652029415,0.81590221,1,0.358232105,0.385404111,0.970391062,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.124971816,0.842749594,0.887536673,0.952582069,1,0.816217798,0.889742049,0.983019027,1,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.32037225,0,0,0.984634944,0,0,0,1,0,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.190640233,0.530138783,0.51265153,0.9957693,1,0.267069511,0.303464455,0.998171789,0.583333333,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157841069,0,0,0.960410378,0,0,0,1,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.110564118,0.291498254,0.64171966,0.727165103,1,0.141588577,0.37935582,0.951508812,0.583333333,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.18423142,0.456010536,0.656898719,0.989341233,1,0.22713423,0.388259953,0.996462442,0.583333333,0
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.34305422,0.669294384,0.271887895,0.99705953,1,0.344441008,0.161219401,0.998499732,0.583333333,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263278697,0,0,0.866719289,0,0.039761566,0.052343561,0.8849741,0.416666667,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.364824503,0.986335335,0.39397929,0.231865383,1,0.532953433,0.233443263,0.840720609,0.583333333,1.96352959813684e-06
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.098318259,0,0,0.999916087,0,0,0,1,0,0
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.128646194,0.252625195,0.72307681,0.997936021,1,0.121981404,0.427022809,0.99894475,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3621324,0.760430598,0.824007555,0.920985817,1,0.396856202,0.485945172,0.986171213,0.583333333,0
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.305174615,0,0,0.999868414,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.207744917,0,0,0.996547955,0,0,0,1,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.145468408,0.888735214,0.421144535,0.873782908,1,0.861379014,0.426720038,0.983878605,1,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.125939708,0.612982067,0.51216876,0.99702047,1,0.562790808,0.518047433,0.999031125,1,0
1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.185669485,0.915367969,0.464641813,0.998344356,1,0.489232217,0.275161699,0.999166879,0.583333333,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258463797,0,0,0.979536014,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232789545,0,0,0.910924027,0,0,0,0.999999958,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.160270194,0.268599578,0.021781245,0.96281328,1,0.130011082,0.012924052,0.98827041,0.583333333,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.142864275,0.63485753,0.517301473,0.992410713,1,0.324997488,0.30620373,0.997260055,0.583333333,0
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.546825047,0,0,0.991027702,0,0,0,1,0,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.644731698,0.548672307,0.116474752,0.349562704,1,0.277191834,0.069102955,0.862336129,0.583333333,4.23557104833883e-07
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.227458078,0.964872239,0.296862053,0.692935126,1,0.519635601,0.176005521,0.952787718,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.032195659,0.10903499,0.877376026,0.979980308,1,0.051509087,0.516996072,0.994106782,0.583333333,0
1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.455807839,0,0,0.985929314,0,0,0,1,0,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.226532756,0.854479693,0.918322551,0.911731587,1,0.452431622,0.540766586,0.985689659,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.498882286,0.007109637,0.607933505,0.93274379,1,0.003307014,0.359519883,0.983435183,0.583333333,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.264099243,0.236998705,0.751726411,0.8405317,1,0.114163732,0.443773271,0.970349273,0.583333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08717923,0,0,0.894566471,0,0,0,0.999999869,0,0
1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.47078389,0.347734502,0.560667927,0.993296069,1,0.170360267,0.331733334,0.997313756,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.047309543,0.44640398,0.96575384,0.980110443,1,0.222022832,0.568241099,0.994911063,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.423540394,0.909487393,0.859338716,0.635746802,1,0.485649543,0.506510151,0.948018737,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.084385141,0.926256761,0.559359164,0.940671007,1,0.495882245,0.330963355,0.988721431,0.583333333,0
1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0.376875814,0.801711292,0.065820424,0.998212073,1,0.421062034,0.039053664,0.998877901,0.583333333,0
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.331536911,0,0,0.999742918,0,0.097881996,0.121144182,0.999999934,0.416666667,0
0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.394216666,0.29464924,0.839251306,0.984839828,1,0.143187929,0.494822074,0.99545563,0.583333333,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175805524,0,0,0.927652466,0,0,0,0.999999989,0,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.175478137,0.11754165,0.712681399,0.991451942,1,0.055599628,0.420940274,0.996733474,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.043977799,0.739823684,0.083571201,0.993747682,1,0.384881776,0.049584664,0.997212558,0.583333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133425084,0,0,0.516602843,0,0,0,0.997541278,0,1.00000008274037e-09
1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.44853134,0.830532756,0.255647799,0.993297507,1,0.802101743,0.259676708,0.998014818,1,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.081738613,0.824899213,0.791714637,0.980147354,1,0.4347873,0.467120217,0.995229544,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.104634265,0.181756872,0.920841499,0.991647905,1,0.150696184,0.921173309,0.997958967,1,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.229906223,0.155145411,0.625174107,0.969427371,1,0.073808241,0.36964472,0.99132022,0.583333333,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.136534297,0.029689142,0.357170214,0.993394609,1,0.013857217,0.21168583,0.996776523,0.583333333,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.226647664,0,0,0.997471561,0,0,0,1,0,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.199982017,0.355692162,0.926741274,0.975299193,1,0.307632305,0.926923939,0.995383528,1,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.197080445,0.163375388,0.191265322,0.990992646,1,0.07782101,0.113451572,0.995832124,0.583333333,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.13988168,0.178782816,0.30249842,0.994206643,1,0.085360135,0.179341766,0.997145291,0.583333333,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.131223752,0.16672912,0.786381167,0.982954535,1,0.079459068,0.464008572,0.994717712,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.094138865,0.874135849,0.543368194,0.981993576,1,0.852823461,0.549217895,0.996669345,1,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.465961413,0.389301754,0.457673239,0.931694567,1,0.19193965,0.27105065,0.984624916,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.141062311,0.289871404,0.440213797,0.981421069,1,0.140763418,0.260747484,0.993869406,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.29957898,0.614780632,0.379135693,0.891352397,1,0.313752376,0.224671351,0.979155816,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.092014262,0.887097281,0.08162684,0.866709018,1,0.868084124,0.083017641,0.980432901,1,0
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.13516601,0.9597346,0.783047308,0.997902083,1,0.516459951,0.462063164,0.999167238,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.40448829,0.365905219,0.555710006,0.906687654,1,0.179760581,0.328816286,0.980807585,0.583333333,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.2205813,0.868979898,0.104648315,0.996758836,1,0.461136466,0.062087946,0.998353441,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.081443289,0.428747359,0.626944436,0.978531,1,0.212666168,0.370684056,0.993906188,0.583333333,0
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.442988613,0,0,0.964360265,0,0,0,1,0,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.302592642,0.194737781,0.333342388,0.976907259,1,0.093204123,0.197593093,0.992299623,0.583333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078924497,0,0,0.865470354,0,0,0,0.999999323,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.385152282,0,0,0.982069369,0,0,0,1,0,0
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.00168283,0.508849298,0.891400951,0.998627309,1,0.255510264,0.525143229,0.999324626,0.583333333,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.418124189,0,0,0.999783015,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25252006,0,0,0.684331852,0,0,0,0.999822368,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.239865229,0.872186863,0.293933149,0.984276786,1,0.463066644,0.174271724,0.995252537,0.583333333,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145407072,0,0,0.528918541,0,0,0,0.997894142,0,4.99999930347883e-10
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.273202828,0.265358183,0.592375296,0.986664335,1,0.12837866,0.350378131,0.995431148,0.583333333,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228584573,0,0,0.33902706,0,0,0,0.984728115,0,3.28000256288874e-07
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.113311477,0.280511111,0.182538381,0.9621297,1,0.13602361,0.108278267,0.988770272,0.583333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131692,0,0,0.976331324,0,0,0,1,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.07252224,0.459376139,0.371002703,0.997742545,1,0.228928431,0.219863969,0.998743795,0.583333333,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128742116,0,0,0.668125002,0,0,0,0.999756435,0,0
0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.430814107,0.430401903,0.978049403,0.985396214,1,0.213540869,0.575352319,0.99598378,0.583333333,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097752554,0,0,0.720266015,0,0,0,0.999917622,0,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.196286717,0,0,0.99993417,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239107242,0,0,0.748936534,0,0.174316909,0.368711266,0.695091774,0.416666667,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.299489003,0.112686323,0.328786742,0.893162898,1,0.09212676,0.333703854,0.975852117,1,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.181505107,0,0,0.999081458,0,0,0,1,0,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.143116936,0.289062749,0.443659796,0.996420602,1,0.140353412,0.262781381,0.998201096,0.583333333,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.100733164,0,0,0.999892137,0,0,0,1,0,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.38240011,0.138904933,0.278078165,0.973294129,1,0.065918881,0.16488491,0.991119771,0.583333333,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046423066,0,0,0.866984198,0,0,0,0.999999372,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.169555178,0.813900968,0.041914904,0.966417862,1,0.428265703,0.024870221,0.990929556,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.070744331,0.143234767,0.878969282,0.949842571,1,0.06801847,0.517921889,0.988269936,0.583333333,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.737984308,0,0,0.999734329,0,0,0,1,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.109591319,0.914008991,0.816959966,0.97620507,1,0.900040395,0.818921398,0.996564435,1,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.067508958,0,0,0.999944905,0,0,0,1,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.086355655,0.634717973,0.897040638,0.908052903,1,0.324919096,0.528417783,0.984037696,0.583333333,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.203651709,0.859949364,0.076219035,0.992790399,1,0.455710894,0.045222938,0.997017542,0.583333333,0
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.384451596,0,0,0.999577334,0,0.093224319,0.015804501,0.999985495,0.416666667,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255397318,0,0,0.925463797,0,0,0,0.999999986,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175148016,0,0,0.980359621,0,0.095690223,0.068230269,0.999857191,0.416666667,0
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.135702186,0.535404305,0.95692416,0.998029557,1,0.269939706,0.563131577,0.99916327,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.418464943,0.049944509,0.286966415,0.872702924,1,0.023383153,0.170147432,0.970906889,0.583333333,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.228102138,0,0,0.99117459,0,0,0,1,0,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.194845066,0.085995276,0.155250833,0.997131035,1,0.040482793,0.092099489,0.998118837,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.072844551,0.889630328,0.882656607,0.96370743,1,0.473596997,0.520064241,0.992842428,0.583333333,0
0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.730648968,0.817565358,0.584729636,0.997184703,1,0.430436241,0.345883959,0.998811115,0.583333333,0
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.505023393,0,0,0.814011809,0,0,0,0.999994188,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.100318879,0.131986743,0.240613447,0.996342504,1,0.062569854,0.142695532,0.997877387,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.08123178,0.508352151,0.153031741,0.997678792,1,0.255241204,0.090783634,0.998587673,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.124789769,0.814248881,0.968257225,0.928766348,1,0.428471685,0.569689305,0.987931781,0.583333333,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.372223997,0,0,0.381715206,0,0,0,0.989569594,0,9.85000212505582e-08
1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.421290406,0.865744132,0.004818575,0.698748963,1,0.459190767,0.002859149,0.949458566,0.583333333,0
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.597987673,0,0,0.998897562,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031460715,0,0,0.977559141,0,0,0,1,0,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.455730073,0.737766807,0.303367982,0.941221929,1,0.383690517,0.17985643,0.987191224,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.07513046,0.981032875,0.300602708,0.994942952,1,0.529655554,0.178219683,0.997999145,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.324953011,0.639089566,0.32807209,0.963788885,1,0.586178596,0.332974747,0.99269391,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.296272106,0,0,0.939977625,0,0,0,0.999999997,0,0
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.493931899,0,0,0.914465913,0,0,0,0.999999968,0,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.625611681,0.489002328,0.147145248,0.961398242,1,0.244799672,0.087292962,0.989251404,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.157638809,0.78583524,0.36205232,0.418674794,1,0.411718197,0.214572519,0.894948745,0.583333333,5.80969689023547e-08
1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0.282720297,0.414755324,0.288001088,0.998342877,1,0.205286261,0.170759978,0.998934078,0.583333333,0
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.493244338,0,0,0.863304495,0,0,0,0.999999247,0,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.18799233,0,0,0.999985941,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055659936,0,0,0.973121172,0,0,0,1,0,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.787637251,0.853377645,0.546083259,0.804882223,1,0.45177154,0.323151044,0.969696462,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.077391835,0.670287375,0.5485654,0.994284807,1,0.345004597,0.32461192,0.997841323,0.583333333,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.214636795,0.192174709,0.295719281,0.991632763,1,0.091941489,0.175329057,0.996259996,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.098069024,0.965981676,0.871760503,0.445264189,1,0.520321971,0.513732482,0.913501546,0.583333333,2.04246852764101e-09
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.294121793,0.166595094,0.150426897,0.995317309,1,0.079393577,0.089238981,0.997368959,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.083879611,0.751103846,0.650110739,0.950364872,1,0.391427597,0.384278661,0.989834349,0.583333333,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117089013,0,0,0.820849337,0,0,0,0.999995459,0,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.365303668,0.23060508,0.036217126,0.989590378,1,0.110975654,0.021489541,0.995166893,0.583333333,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.251825161,0.736369389,0.506683141,0.946750102,1,0.382881592,0.299947935,0.988774399,0.583333333,0
