"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","normalized_z"
1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0.443087913,0.454890788,0.524926169,0.922637595,1,0.226537684,0.310694681,0.977160485,0.583333333,0.250437717,0.396152496,0.979597696,0.722222222,0.327026586,0.563726068,0.991860122,1,3.41100548029161e-07
1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.173817863,0,0,0.99150395,0,0,0,1,0,0,0,1,0,0.081154878,0.153460886,0.999999999,0.208333333,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.033725331,0,0,0.918197599,0,0,0,0.999999966,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0.156962517,0.881265832,0.286750575,0.995708545,1,0.46854081,0.170019626,0.997398022,0.583333333,0.555275678,0.217784939,0.997950112,0.722222222,0.58859,0.249403212,0.999115418,0.791666667,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.166875664,0,0,0.76695141,0,0,0,0.99996407,0,0,0,0.999999994,0,0.068892137,0.081178984,0.998722657,0.208333333,5.79500321173931e-07
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.078904668,0,0,0.995249874,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0.47525676,0.586729067,0.193069137,0.900307993,1,0.298151609,0.114520799,0.971051137,0.583333333,0.336668039,0.146852454,0.972874027,0.722222222,0.338981673,0.168465661,0.986052998,0.791666667,4.99144234966664e-06
1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0.135006265,0.416528566,0.671104838,0.992849845,1,0.365368544,0.67679047,0.997265137,1,0.326610736,0.689482309,0.9978766,1,0.292766592,0.706386909,0.999054887,1,0
1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0.465929351,0.996591809,0.882676251,0.594816755,1,0.539346833,0.520075642,0.921073014,0.583333333,0.651637552,0.65536134,0.939935846,0.722222222,0.705239364,0.731495771,0.974412919,0.791666667,0.000135739060867501
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.229273972,0.336623387,0.551301228,0.994775189,1,0.164637192,0.326221967,0.99683271,0.583333333,0.178621975,0.415671099,0.997369768,0.722222222,0.172510118,0.472023103,0.998790466,0.791666667,0
0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0.35789683,0.367489265,0.073460403,0.858555683,1,0.180582485,0.04358633,0.958013037,0.583333333,0.196879464,0.055934503,0.956664894,0.722222222,0.191103326,0.064246428,0.975376642,0.791666667,3.02196675415756e-05
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.194077615,0,0,0.228929991,0,0,0,0.949547216,0,0.153218813,0.025457281,0.911146101,0.277777778,0.096022873,0.020010708,0.99621137,0.208333333,9.95510408330347e-05
0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0.236184605,0.531708646,0.718971127,0.642566833,1,0.267924765,0.424620805,0.919049967,0.583333333,0.299861687,0.538345834,0.928162694,0.722222222,0.299119226,0.606542591,0.964375735,0.791666667,0.000154579815232703
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.595037084,0,0,0.996239597,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0.166200422,0.290294418,0.426679203,0.829908193,1,0.140977938,0.252757492,0.953833628,0.583333333,0.216190457,0.445385231,0.9606776,1,0.189566434,0.462339343,0.978726701,1,1.4245216201525e-05
0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0.242240862,0.023286214,0.859479543,0.684032844,1,0.010858128,0.506592074,0.918641158,0.583333333,0.011221842,0.638966501,0.918159243,0.722222222,0.010315181,0.714211597,0.953523874,0.791666667,0.000109356507117186
1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.269633237,0.380304188,0.285129394,0.95379281,1,0.187245912,0.169059832,0.982905944,0.583333333,0.204558942,0.216560309,0.983598171,0.722222222,0.198975016,0.248009667,0.991368906,0.791666667,2.48288182902456e-07
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.157412896,0,0,0.22879382,0,0,0,0.949498744,0,0,0,0.99594128,0,0,0,0.999821907,0,3.60692197898249e-06
1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0.344843541,0.623501792,0.593896258,0.940022533,1,0.573850461,0.600288391,0.816438302,1,0.532480509,0.613732711,0.988966229,1,0.495511187,0.631720415,0.994915283,1,7.11985779222601e-08
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.198585186,0,0,0.46862759,0,0,0,0.993905247,0,0,0,0.999920037,0,0,0,0.999999427,0,6.00000016337532e-09
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.22089544,0,0,0.997654622,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0.100696669,0.426206055,0.189506795,0.912236687,1,0.211323505,0.112409144,0.972282575,0.583333333,0.335528086,0.199428017,0.976379486,1,0.301275977,0.208612786,0.987281451,1,2.84304428299631e-06
1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0.451517058,0.630231892,0.063345324,0.806191177,1,0.322400759,0.037585205,0.949906566,0.583333333,0.366627447,0.048234843,0.951900054,0.722222222,0.502885935,0.06997662,0.976851434,1,5.89504321865109e-05
1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0.07767487,0.872270399,0.761711225,0.983589486,1,0.463116955,0.449606509,0.994189778,0.583333333,0.548027207,0.56918141,0.995973498,0.722222222,0.801331427,0.79421943,0.998943875,1,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.257384098,0,0,0.996400858,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.206084867,0,0,0.998681896,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0.162029228,0.9766599,0.280723816,0.954178775,1,0.526939588,0.166451423,0.985980714,0.583333333,0.6345195,0.213231747,0.98868975,0.722222222,0.68423371,0.244221235,0.995004394,0.791666667,1.48391544607662e-07
0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0.307406489,0.829295833,0.77196961,0.998565858,1,0.437400197,0.45559705,0.999058243,0.583333333,0.513917502,0.576553691,0.99938394,0.722222222,0.539735387,0.647736329,0.999762883,0.791666667,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.361688058,0.848970892,0.378949539,0.997956653,1,0.449134173,0.224561322,0.998541835,0.583333333,0.529428039,0.287227787,0.998901013,0.722222222,0.773504521,0.412485011,0.999672234,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.35748953,0.737360879,0.754511608,0.998136259,1,0.383455501,0.445400654,0.998826744,0.583333333,0.656352876,0.77295006,0.999431101,1,0.62457375,0.786566937,0.999784983,1,0
0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0.038789962,0.423024907,0.918465217,0.991746196,1,0.20964423,0.540849316,0.996259809,0.583333333,0.230587465,0.680527602,0.997290832,0.722222222,0.225877424,0.75787607,0.998885236,0.791666667,0
0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0.060405694,0.758199795,0.539444306,0.990189277,1,0.395556429,0.319243142,0.995532908,0.583333333,0.459331231,0.406903262,0.996631591,0.722222222,0.476398997,0.462290626,0.998599063,0.791666667,0
1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0.092801725,0.701484178,0.210121904,0.132250117,1,0.362794557,0.124628055,0.707929558,0.583333333,0.417384685,0.159786832,0.740585877,0.722222222,0.428631188,0.183254745,0.860431681,0.791666667,0.00616150664212578
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.432494827,0,0,0.99351869,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.266369971,0,0,0.995157363,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0.192333353,0.421184524,0.742223726,0.776190361,1,0.208673438,0.438219494,0.947230346,0.583333333,0.229452474,0.555145527,0.952619381,0.722222222,0.224697208,0.624699781,0.976289516,0.791666667,2.74448331956112e-05
0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0.1934202,0.395792703,0.659978971,0.998343598,1,0.19533358,0.390066259,0.998744257,0.583333333,0.213919232,0.495480825,0.999035489,0.722222222,0.208610147,0.559910794,0.999575986,0.791666667,0
1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.119206201,0.27587771,0.490875165,0.947436632,1,0.133682281,0.290631283,0.981710023,0.583333333,0.143659096,0.370874775,0.982839484,0.722222222,0.137386566,0.422152341,0.991131557,0.791666667,3.8923586453965e-07
1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0.465733698,0,0,0.969456696,0,0,0,1,0,0.109074198,0.027919102,0.999999983,0.277777778,0.068357258,0.021945823,1,0.208333333,0
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.331463567,0,0,0.994612511,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.052547049,0,0,0.998275686,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0.366519588,0.305882113,0.96009975,0.992045464,1,0.148901693,0.564969486,0.996288016,0.583333333,0.228724486,0.965377632,0.998081194,1,0.201196862,0.966518119,0.999153912,1,0
0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0.324518818,0.712016762,0.283226281,0.961374075,1,0.368837631,0.167933063,0.986513431,0.583333333,0.425069483,0.215122526,0.988298246,0.722222222,0.596840347,0.310381993,0.995601872,1,6.01477515571602e-08
1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0.146806799,0.777671258,0.648743925,0.574629629,1,0.406930142,0.383476886,0.907678314,0.583333333,0.474056352,0.487279091,0.922545042,0.722222222,0.678363635,0.686279238,0.971507347,1,0.00018993312818183
1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0.138380136,0.778273808,0.99192534,0.880670855,1,0.407283141,0.583371995,0.974074297,0.583333333,0.474514708,0.731675849,0.980480804,0.722222222,0.493884138,0.810904489,0.991743821,0.791666667,9.40485668343705e-07
1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0.404162923,0.751011105,0.792745269,0.998210889,1,0.391373694,0.467721419,0.998885696,0.583333333,0.45393709,0.591449216,0.999264158,0.722222222,0.470211913,0.663695796,0.999716059,0.791666667,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.2777833,0,0,0.985252972,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0.415528524,0,0,0.948196852,0,0,0,0.999999998,0,0.131186306,0.232466123,0.999999996,0.277777778,0.082215009,0.182730105,1,0.208333333,0
0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0.317734187,0.040277805,0.735791411,0.941260853,1,0.018829683,0.434458979,0.97993231,0.583333333,0.019510893,0.55050388,0.980899438,0.722222222,0.017981187,0.619689969,0.98989092,0.791666667,1.18730951514934e-07
1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0.042008163,0.035057262,0.332089236,0.914142103,1,0.028151292,0.337084192,0.951422945,1,0.023554593,0.347926793,0.970634705,1,0.019793441,0.36255051,0.982770372,1,1.92907791085606e-06
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.25302783,0,0,0.988821036,0,0,0,1,0,0,0,1,0,0.007264807,0.117938768,0.996433254,0.208333333,0
0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0.10962107,0.236064124,0.688925667,0.997789255,1,0.113697334,0.407031252,0.998396715,0.583333333,0.12142439,0.516556883,0.998724528,0.722222222,0.115384343,0.582892117,0.99942202,0.791666667,0
1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0.433267181,0,0,0.995287537,0,0,0,1,0,0.028477994,0.259063901,0.996756925,0.277777778,0.017847278,0.203637301,1,0.208333333,0
0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0.122424097,0.335832826,0.744766198,0.89204079,1,0.164230714,0.439705631,0.970828061,0.583333333,0.178158753,0.55697902,0.973936602,0.722222222,0.17204061,0.626677236,0.987050059,0.791666667,1.21713053657935e-06
0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0.099560588,0.66222451,0.12346681,0.968802981,1,0.340433183,0.073250127,0.98759303,0.583333333,0.389154958,0.093979917,0.988549659,0.722222222,0.396933956,0.107903986,0.994219151,0.791666667,1.11375418887505e-07
0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0.212245763,0.587481228,0.808490033,0.290448066,1,0.298568236,0.476902649,0.808373005,0.583333333,0.33717953,0.602705904,0.834197876,0.722222222,0.339540183,0.675717973,0.916315531,0.791666667,0.00457877571290555
1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0.286503452,0,0,0.942055974,0,0.274615223,0.404403129,0.836123586,0.416666667,0.152282675,0.279482769,0.999999999,0.277777778,0.095436191,0.219687562,1,0.208333333,0
1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0.07693951,0.920150802,0.797925911,0.984134557,1,0.492150608,0.470743101,0.99449448,0.583333333,0.587048731,0.595156172,0.996285336,0.722222222,0.875829162,0.827251525,0.978330828,1,0
1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0.581365759,0.832637969,0.328684843,0.870781448,1,0.439388678,0.194837706,0.968307427,0.583333333,0.516539711,0.249421316,0.973112641,0.722222222,0.751078496,0.35912213,0.990243581,1,4.06573734679228e-06
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.263545044,0,0,0.243303899,0,0,0,0.95446612,0,0,0,0.996651286,0,0,0,0.999865543,0,3.44553465769781e-06
1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.178720264,0.050810626,0.431818877,0.9949512,1,0.023791785,0.255791935,0.996424643,0.583333333,0.024692192,0.326839483,0.99660647,0.722222222,0.022793053,0.372797992,0.998226801,0.791666667,0
1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0.266013991,0.91243575,0.358138754,0.994272266,1,0.487445038,0.212258532,0.99691541,0.583333333,0.580687544,0.271591221,0.997651076,0.722222222,0.864368157,0.390531054,0.999295487,1,0
0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0.098877044,0.772912523,0.011964942,0.989205419,1,0.404144476,0.007099509,0.994066997,0.583333333,0.470442104,0.009111981,0.994507718,0.722222222,0.489184101,0.010468176,0.997221987,0.791666667,5.00813768233854e-09
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.125807134,0,0,0.869600155,0,0,0,0.999999224,0,0,0,1,0,0,0,1,0,0
1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0.009858911,0,0,0.993365217,0,0,0,1,0,0.168607101,0.174901593,1,0.277777778,0.105666778,0.13748148,1,0.208333333,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.196563466,0,0,0.999772533,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.137300094,0,0,0.921686746,0,0,0,0.999999975,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.350215608,0.499004204,0.512987952,0.996040079,1,0.250189403,0.303662644,0.997517581,0.583333333,0.278544577,0.38730003,0.998021201,0.722222222,0.276330415,0.440479688,0.999126875,0.791666667,0
1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0.647120339,0.401665753,0.296638612,0.947532577,1,0.1984101,0.175873255,0.981449699,0.583333333,0.217491188,0.225251971,0.982326737,0.722222222,0.279869733,0.324816309,0.992156689,1,2.46656954527857e-07
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.489196567,0,0,0.987123611,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0.40314828,0.930132312,0.232948463,0.991040887,1,0.919362156,0.236646014,0.996635218,1,0.903085067,0.244815731,0.997285415,1,0.890794211,0.255861561,0.998802216,1,5.00317010043716e-10
0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0.296258371,0.608829656,0.750313148,0.743468823,1,0.310431972,0.442947425,0.943582133,0.583333333,0.351792219,0.560976812,0.951868296,0.722222222,0.35554836,0.630986028,0.97712905,0.791666667,3.5428938129245e-05
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.028696929,0,0,0.905178384,0,0,0,0.999999909,0,0,0,1,0,0,0,1,0,0
0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0.070164342,0.149943277,0.752501235,0.993834609,1,0.071276927,0.444226024,0.996506211,0.583333333,0.075109864,0.562552941,0.997138708,0.722222222,0.070407854,0.632683672,0.998684319,0.791666667,0
1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0.404003524,0.464538905,0.184151961,0.828621217,1,0.231684179,0.109234812,0.953644969,0.583333333,0.371508411,0.19381193,0.960525524,1,0.335868196,0.202760348,0.978764844,1,2.95366949737419e-05
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.195627568,0.342452763,0.129164028,0.992792341,1,0.167637398,0.07662916,0.995144622,0.583333333,0.182044388,0.098311812,0.995156099,0.722222222,0.175982405,0.112871368,0.997358462,0.791666667,5.00819052895451e-10
0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0.071175721,0.862745424,0.147878264,0.882383823,1,0.839482023,0.150356993,0.939134345,1,0.814228722,0.155732979,0.978666272,1,0.792717692,0.163029957,0.989766359,1,6.08633367771283e-06
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.193609049,0,0,0.994813784,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.536294823,0,0,0.999151807,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0.262070639,0.941244059,0.477784494,0.992671237,1,0.505069753,0.282913143,0.996519158,0.583333333,0.604586591,0.361134402,0.997478697,0.722222222,0.647795438,0.411262337,0.998994575,0.791666667,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.196009108,0.178371021,0.081470291,0.962567097,1,0.085158183,0.048338299,0.983231789,0.583333333,0.0901333,0.062030872,0.981874059,0.722222222,0.084869379,0.071245273,0.989262204,0.791666667,3.93267585274693e-07
1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0.074295571,0.739693649,0.900485038,0.997952791,1,0.384806445,0.530417279,0.998828467,0.583333333,0.445490726,0.667903958,0.999250986,0.722222222,0.46055011,0.744666627,0.99971589,0.791666667,0
1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.195150281,0,0,0.989785024,0,0,0,1,0,0.130109012,0.190367855,1,0.277777778,0.081539864,0.149638742,1,0.208333333,0
0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0.147508514,0.703515,0.25371404,0.987976283,1,0.363958288,0.150455994,0.994072467,0.583333333,0.418862723,0.19280756,0.994910862,0.722222222,0.430300816,0.220952025,0.997609392,0.791666667,1.50198964377068e-09
1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0.373120381,0.067000575,0.728561308,0.998010707,1,0.054200737,0.73293796,0.998857441,1,0.045596052,0.744667151,0.999014517,1,0.038514148,0.760139957,0.999507094,1,0
0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0.541950562,0.251510189,0.626179134,0.903475935,1,0.121422367,0.370234775,0.971765063,0.583333333,0.129987575,0.470771148,0.973610362,0.722222222,0.123826876,0.532841674,0.986339568,0.791666667,1.19723591018861e-06
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.140887988,0,0,0.999680022,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0.392138313,0.562925221,0.404185625,0.992629601,1,0.285014061,0.239473153,0.995929892,0.583333333,0.320597339,0.30615656,0.996609399,0.722222222,0.321496951,0.349514341,0.998448885,0.791666667,0
1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.291035575,0,0,0.996937946,0,0.088867383,0.29226631,0.999999901,0.416666667,0.049279726,0.201985078,1,0.277777778,0.030883811,0.158770466,1,0.208333333,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.075313898,0,0,0.970188054,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.068763567,0,0,0.969081651,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0.356621565,0.243037543,0.775327834,0.987429265,1,0.117180518,0.45755758,0.994204014,0.583333333,0.12528058,0.578964638,0.995254274,0.722222222,0.154437081,0.80636291,0.998249783,1,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.087412906,0,0,0.845702024,0,0,0,0.999997612,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.281742473,0,0,0.964591099,0,0,0,1,0,0.072501861,0.020658725,0.989466023,0.277777778,0.045437221,0.0162388,1,0.208333333,0
1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.128211497,0,0,0.965296583,0,0,0,1,0,0.056167283,0.116172288,0.999927368,0.277777778,0.035200272,0.091317282,1,0.208333333,0
0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0.075172569,0.919993764,0.965016623,0.998287465,1,0.492054719,0.567814574,0.999053003,0.583333333,0.586918962,0.713021139,0.999431933,0.722222222,0.626464287,0.791657476,0.999792432,0.791666667,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.386296951,0,0,0.999783199,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.455199171,0,0,0.999438454,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.549024824,0,0,0.980915938,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0.335701715,0.361131354,0.907908617,0.833638337,1,0.312730786,0.906990158,0.968433191,1,0.276824245,0.912039871,0.971861612,1,0.245733007,0.918845605,0.985910105,1,2.83081536178731e-06
1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.082327301,0.101222041,0.160962174,0.821728906,1,0.047761372,0.095486087,0.945924001,0.583333333,0.06978612,0.169494902,0.942047792,1,0.059287942,0.177392781,0.965952355,1,5.30313966824458e-05
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.107069359,0,0,0.996477535,0,0,0,1,0,0.050429797,0.044412047,1,0.277777778,0.031604566,0.034910111,1,0.208333333,0
1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.138099318,0.127602884,0.372785434,0.951157548,1,0.060451286,0.220917799,0.981154865,0.583333333,0.063482813,0.282598753,0.980957825,0.722222222,0.059301057,0.322921401,0.989423458,0.791666667,2.4562607903178e-07
1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0.032216847,0.150567694,0.881224181,0.63243835,1,0.124180233,0.883595188,0.705326892,1,0.105964934,0.889147421,0.923254233,1,0.09074529,0.897202263,0.957322011,1,0.00012972508824538
0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.300314693,0.395662075,0.174841312,0.106404791,1,0.195265214,0.103715096,0.67033687,0.583333333,0.213839927,0.133017489,0.680641729,0.722222222,0.208528327,0.152634291,0.808643807,0.791666667,0.00866367727831896
0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0.410216741,0,0,0.999732909,0,0,0,1,0,0.035068749,0.100281663,0.999999994,0.277777778,0.021977732,0.078826449,1,0.208333333,0
1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0.484518183,0.547640935,0.374456464,0.965522515,1,0.27662708,0.221905571,0.987269725,0.583333333,0.451290582,0.39197029,0.990881887,1,0.414506125,0.407723528,0.995627573,1,2.55635528301212e-08
0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0.52138578,0.731042988,0.470420206,0.994819683,1,0.379801333,0.278570075,0.997120799,0.583333333,0.439072271,0.35564956,0.99780094,0.722222222,0.453229471,0.405123225,0.999074249,0.791666667,0
1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.211196662,0.507911754,0.48976992,0.866193281,1,0.255002888,0.289979758,0.965183223,0.583333333,0.284309763,0.370052883,0.968616258,0.722222222,0.282471837,0.421234058,0.984394514,0.791666667,5.56946830199134e-06
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.057077294,0,0,0.99739378,0,0.13244076,0.168583425,0.999953407,0.416666667,0.073442517,0.116507908,1,0.277777778,0.046026734,0.091581096,1,0.208333333,0
1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0.314132245,0.995088159,0.065524649,0.994901231,1,0.538408338,0.038878176,0.996835377,0.583333333,0.984704179,0.069078319,0.997046746,1,0.985060335,0.072381695,0.999030481,1,0
1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0.074106175,0.657106426,0.54560605,0.214214591,1,0.337537007,0.322870174,0.766649929,0.583333333,0.569067663,0.565844256,0.793264426,1,0.53286584,0.583947135,0.914991719,1,0.00275604897901138
0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0.41304037,0.391083884,0.681668479,0.27489813,1,0.192870817,0.402779683,0.78843056,0.583333333,0.211064373,0.511280562,0.803492215,0.722222222,0.205666752,0.577148317,0.892802622,0.791666667,0.00285311296208379
0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.276854138,0.545037034,0.264889515,0.969751797,1,0.275202007,0.157074959,0.987976775,0.583333333,0.30866829,0.201261727,0.989034046,0.722222222,0.308598002,0.230588559,0.994522296,0.791666667,5.01591126411682e-08
0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0.456129809,0.124249488,0.660527513,0.925038778,1,0.0588326,0.390387916,0.976008704,0.583333333,0.061751032,0.495880972,0.977107594,0.722222222,0.057653179,0.560348046,0.987888686,0.791666667,4.13033689916631e-07
0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0.073858146,0.778000899,0.014552863,0.849438374,1,0.407123253,0.008635067,0.960725189,0.583333333,0.474307089,0.011082795,0.963507845,0.722222222,0.493644355,0.012732288,0.981385462,0.791666667,3.19803938964025e-05
